accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroRotationX,gyroRotationY,gyroRotationZ
529984.357011875,-0.005615234375,-0.9628448486328125,-0.2334442138671875,0.08278223195624106,0.3981417840185191,-0.1248005223710753
529984.4163708751,-0.017791748046875,-0.942718505859375,-0.1651458740234375,0.1346148036202353,0.3236869904748468,-0.1164935902989001
529984.475731875,-0.0838775634765625,-0.991455078125,-0.188079833984375,0.161728446678332,0.1971673976201254,-0.1172169048509656
529984.535093875,-0.005523681640625,-0.974700927734375,-0.154449462890625,0.1759918048445784,0.2894651041512196,-0.1278216123116611
529984.5944518751,-0.01751708984375,-0.991363525390625,-0.1136016845703125,0.2278914881680426,0.004366785239402927,-0.02978692416031826
529984.6538028751,0.0060882568359375,-0.9883270263671875,-0.1226806640625,0.2085244480887683,-0.03559953955552521,0.01008326051925801
529984.713128875,-0.0251617431640625,-0.978363037109375,-0.137420654296875,0.201959756001723,-0.06344315506841265,0.1041865902694259
529984.7726118751,-0.07708740234375,-0.9805145263671875,-0.115447998046875,0.2380674266932353,-0.08369889200344632,0.1086905283049679
529984.8319458751,-0.041748046875,-0.97039794921875,-0.110809326171875,0.2031549826989505,-0.03822062270038119,0.07299777811128993
529984.8913108751,-0.0223541259765625,-0.985626220703125,-0.10821533203125,0.2367496945858641,-0.1365794175563867,0.1359208178188101
529984.950680875,-0.0511474609375,-0.9864349365234375,-0.0084228515625,0.235604002684912,-0.152352788060708,0.1542146039787824
529985.010038875,-0.04833984375,-0.9659271240234375,-0.0498504638671875,0.2571191484994442,-0.3290655106123708,0.2435780396208273
529985.069389875,-0.154083251953125,-0.935272216796875,-0.0618896484375,0.2443956300754816,-0.3173507976093303,0.2423769539692016
529985.128751875,-0.1396026611328125,-0.96624755859375,-0.01409912109375,0.1755838085655782,-0.2358093324049571,0.1881502004852261
529985.1881068751,-0.092498779296875,-1.002273559570312,-0.0347137451171875,0.1368097809906786,-0.1021351572817379,0.1525485304008288
529985.247464875,-0.1189727783203125,-0.961761474609375,-0.0582275390625,0.1359234809799002,-0.06972155733827445,0.0925001067739402
529985.3068418751,-0.1854400634765625,-0.927276611328125,0.00628662109375,0.2149969948020969,-0.00155848186991437,0.1386846463980944
529985.366202875,-0.137054443359375,-0.9523468017578125,-0.05078125,0.2512724446422842,0.007343933022002507,0.07571526768760679
529985.425560875,-0.0630645751953125,-0.987274169921875,0.034027099609375,0.2872986226044401,-0.02753282461367519,0.1091597772890399
529985.4849092501,-0.1212921142578125,-0.9609527587890625,0.0423736572265625,0.3995412751713557,-0.1522949974650533,0.2171786563670898
529985.54428725,-0.226043701171875,-0.9613800048828125,0.0063018798828125,0.5010615085573943,-0.3112439029136696,0.1784754688771863
529985.60363825,-0.1546173095703125,-0.972900390625,0.193603515625,0.5235247397199947,-0.2993739276190774,0.08562169431048354
529985.66299825,-0.148590087890625,-0.97003173828125,0.214385986328125,0.4314944145623444,-0.1697799816019685,0.05110606131862058
529985.7223622501,-0.2497711181640625,-0.9395294189453125,0.1701507568359375,0.175038925806548,-0.1302810415783493,0.1059772997863952
529985.78173125,-0.2009429931640625,-0.9373779296875,0.1819000244140625,0.1301619982776228,0.05801989382457529,-0.002711097989700664
529985.8410892501,-0.079193115234375,-0.9725799560546875,0.1816253662109375,0.1086910609371859,0.01646632501995993,-0.02358069355599761
529985.9004442501,-0.1317901611328125,-0.9751739501953125,0.208282470703125,0.03811835731452215,-0.01703730675767292,0.2517582052251147
529985.95980225,-0.113433837890625,-0.9791717529296875,0.1871795654296875,0.005611280416796955,0.130205141487282,0.5549660195494701
529986.0191602501,-0.1719512939453125,-0.962646484375,0.2310638427734375,-0.0190096438609856,0.1096657778961549,0.6276623278253631
529986.07851725,-0.2713470458984375,-1.085800170898438,0.3268585205078125,-0.1290914075194109,0.2774281486562795,0.8208198037921562
529986.1378732501,-0.1083221435546875,-1.514328002929688,0.04351806640625,-0.5220520116371808,1.041281605151096,1.409113153855096
529986.19722825,0.56451416015625,-1.655075073242188,0.0220947265625,-0.7165730260820945,1.162265285047869,1.812729598126491
529986.25658625,-0.3361968994140625,-0.6948699951171875,0.614501953125,-0.9880141222917668,0.5942764077679118,2.861319449940982
529986.31594425,0.767364501953125,-0.166656494140625,0.308746337890625,0.05222725213754394,1.609581805962484,-0.4718066839828739
529986.37530125,0.290069580078125,-0.683441162109375,0.146240234375,0.4113534598702932,1.278960476641289,-1.829145855717957
529986.4346412501,0.0187530517578125,-1.100540161132812,0.2785186767578125,0.9433816729509108,-0.6988124047723561,-3.896241959041187
529986.49401625,-0.2204742431640625,-1.537094116210938,0.4964447021484375,1.411019977195593,-1.935971105995434,-4.760676352005571
529986.55337125,-0.4334259033203125,-1.631271362304688,0.2565765380859375,1.527830483664212,-1.751230550653836,-4.613433903760615
