time,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroRotationX,gyroRotationY,gyroRotationZ
0.0,0.03704833984375,-0.99090576171875,-0.1526336669921875,0.01855104752127396,0.09178158591183681,-0.06815561861730786
0.0593469999730587,-0.013458251953125,-0.9628753662109375,-0.2191162109375,0.004402205281900981,0.03072036212239104,-0.008864065372219737
0.11873899993952364,-0.0336761474609375,-0.9466400146484375,-0.2178497314453125,-0.01407960005103092,-0.04737204315422048,0.04528385854348935
0.17810599994845688,-0.0271759033203125,-0.9566802978515625,-0.212493896484375,0.001076982344828044,0.002074868805280735,-0.005351888526623237
0.23747499997261912,0.0115203857421875,-0.9972076416015625,-0.1844940185546875,0.004359594704459713,0.02115002642908229,-0.00982440126130231
0.2968349999282509,-0.022918701171875,-0.945220947265625,-0.219696044921875,0.01069099388001409,0.01066596016576735,0.00841452378021436
0.35620399995241314,-0.02581787109375,-0.961029052734375,-0.1963958740234375,-0.01495578004966699,-0.009404420757396814,0.01288756914711145
0.4155669999308884,-0.018035888671875,-0.9626007080078125,-0.2001495361328125,0.001061536010505584,0.001198955122753673,0.01597577074716734
0.47492399998009205,-0.0166778564453125,-0.96142578125,-0.2003936767578125,0.004194478716874801,-0.01149340431645497,0.02357856302712554
0.5342799999052659,-0.01416015625,-0.9756011962890625,-0.1986083984375,-0.01602530554344281,-0.009317335389751222,0.02247921012914083
0.5936369999544695,-0.0388641357421875,-0.94989013671875,-0.2127532958984375,0.001039698089566935,-0.003003779393500373,0.02135162772360128
0.6529940000036731,-0.021026611328125,-0.9722747802734375,-0.1966094970703125,-0.02357536723381745,-0.03052302188561616,0.02484143401604112
0.7123779999092221,-0.0352935791015625,-0.9510498046875,-0.21661376953125,-0.02468004645398232,-0.0389905425715231,0.02813203585894302
0.7717420000117272,-0.01947021484375,-0.9709625244140625,-0.2147064208984375,-0.01174933409721158,-0.008482168071902373,-0.002043709820526807
0.831097999936901,-0.03167724609375,-0.950836181640625,-0.2147979736328125,-0.006482666725470882,-0.02010926307507932,0.006614226883320796
