accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroRotationX,gyroRotationY,gyroRotationZ
530027.038964375,-0.1180572509765625,-0.9913482666015625,-0.051666259765625,0.03615241179782566,-0.009576460963815933,0.01078154135707679
530027.098331375,-0.073822021484375,-0.9793548583984375,-0.0751190185546875,0.02032844123279284,0.02343182285106218,0.01360768790586887
530027.1577013751,-0.06304931640625,-0.986846923828125,-0.0717010498046875,0.04904743779598933,0.01009417947972734,-0.04379035780417291
530027.217071375,-0.0764923095703125,-0.9645843505859375,-0.0697479248046875,0.06723469751235846,0.02571388558915108,-0.07379938959940378
530027.276437375,-0.0030517578125,-0.9898681640625,-0.1072540283203125,0.1300469497185313,0.01876916041455145,-0.1173953366440009
530027.3357983751,-0.0662384033203125,-0.9617919921875,-0.06298828125,0.3023044700826006,-0.02702815558710518,-0.07097590621170177
530027.395153375,-0.0557708740234375,-0.963226318359375,-0.0482940673828125,0.3875938018890422,-0.007444334195098494,-0.1105904274266304
530027.454510375,0.036865234375,-1.000946044921875,0.0207366943359375,0.445998522491134,-0.04272376178759618,-0.1155034270056086
530027.5138663751,0.0249481201171875,-0.949493408203125,0.003143310546875,0.5340154638860348,-0.1066822385269392,0.01208542502677958
530027.573254375,-0.08001708984375,-0.930389404296875,0.0782012939453125,0.5494378297586837,-0.218629280212856,0.09433609002944082
530027.632603375,-0.0672760009765625,-0.94549560546875,0.082672119140625,0.5286955332924925,-0.1055852824739355,0.01420263809339258
530027.691985375,0.00653076171875,-0.9932098388671875,0.1602325439453125,0.4506345533167439,-0.1785692121475571,0.02456446526267288
530027.751350375,-0.060546875,-0.950408935546875,0.16448974609375,0.4459585750747828,-0.2641022231937409,0.08306452703178946
530027.810719375,-0.022979736328125,-0.9928741455078125,0.204193115234375,0.4214894509791348,-0.2620811502424798,0.06277869637643788
530027.8700613751,-0.0748291015625,-0.965728759765625,0.27947998046875,0.3258537383377353,0.03260721175471218,0.1959181087527692
530027.929450375,-0.1114044189453125,-0.95220947265625,0.2118682861328125,0.104121609138828,0.2084578690615163,0.1821495659170596
530027.988815375,-0.0793609619140625,-0.921051025390625,0.297882080078125,0.08285520257010923,0.1965655232137675,0.02984711160095405
530028.048166375,-0.0269317626953125,-0.931640625,0.22857666015625,-0.0365636038701339,0.1494443498342325,-0.05389492361215156
530028.107534375,-0.0616912841796875,-0.98272705078125,0.1795196533203125,-0.08161523476656833,-0.1526401431423276,0.01230486950060211
530028.166900375,0.02093505859375,-0.9882659912109375,0.2258453369140625,-0.01203695549494014,-0.04700532587211657,0.2094293902271772
530028.2262703751,-0.0376129150390625,-1.013092041015625,0.2818603515625,-0.01538508161738776,-0.05003307371542766,0.4695408665274344
530028.285638375,-0.1172027587890625,-1.022216796875,0.275634765625,-0.0906076645033299,0.3090153697134913,0.8013030940596195
530028.345007375,0.02752685546875,-1.453033447265625,0.2706298828125,-0.315325729916434,0.5878299600332659,1.261788680248566
530028.404376375,0.390472412109375,-1.713272094726562,0.0286865234375,-0.5386424399639385,0.5552885283574788,2.445192540132831
530028.463739375,0.8562774658203125,-1.494049072265625,0.505706787109375,-0.4958789970761001,1.132668510589383,2.999506085215232
530028.523103375,-0.3461761474609375,-0.176849365234375,0.4882354736328125,-0.03372147835480133,-0.7481812861119179,4.945488013748273
530028.582467375,0.8849029541015625,-0.130218505859375,0.32440185546875,-0.1317812002203909,0.007561513283061981,-0.3955939378036403
