time,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroRotationX,gyroRotationY,gyroRotationZ
0.0,0.0577239990234375,-0.9698028564453125,0.238983154296875,-0.008307464704393176,0.04448517653257459,-0.01861496338743586
0.059388000052422285,0.0567626953125,-0.9534912109375,0.23272705078125,0.002105495157816646,-0.006464290913949335,-0.009520800897033277
0.1187840000493452,0.0567779541015625,-0.9568939208984375,0.2367095947265625,0.00104928546949122,-0.004317783075345469,-0.007413175210344567
0.17814000009093434,0.0531005859375,-0.9555816650390625,0.236480712890625,0.002119343595485058,-0.003267964973636233,-0.008490157555172611
0.2375280000269413,0.0562744140625,-0.9557952880859375,0.2359771728515625,-9.587379924285257e-06,-0.00327089445083532,-0.009557019887858354
0.2968990000663325,0.05682373046875,-0.956329345703125,0.2362823486328125,-2.23705531566656e-05,-0.006485862518778977,-0.01271925736621844
0.3562699999893084,0.0579071044921875,-0.956207275390625,0.23419189453125,-0.003208043849109451,-0.004332963093558921,-0.01061269694396576
0.4156450000591576,0.054107666015625,-0.955413818359375,0.239044189453125,-0.005332713766774667,-0.003264236548110122,-0.01062548011719814
0.4750179999973625,0.0581207275390625,-0.9576263427734375,0.2399444580078125,-0.004253068260856543,-8.974852873567033e-05,-0.01172589827961889
0.5343910000519827,0.05657958984375,-0.9533538818359375,0.221649169921875,-0.007459514213311946,-0.002158225747400215,-0.00637507501743168
0.5937680000206456,0.0689239501953125,-0.9581146240234375,0.244415283203125,-0.02334154169010849,0.01811135962530188,-0.002342516494833698
0.6531380000524223,0.0035247802734375,-0.9486541748046875,0.24652099609375,-0.002206162647021641,-0.01011362055568491,0.05766915550901185
0.7124940000940114,0.0698394775390625,-0.95953369140625,0.22686767578125,-0.03620727291628129,0.001366734271428665,0.02235191102903505
0.771896000020206,0.0299224853515625,-0.950347900390625,0.2220458984375,-0.04164171943669698,-0.01960299615185526,0.05242592395486385
0.8312670000595972,0.0601654052734375,-0.9568634033203125,0.226837158203125,-0.0278524039444847,-0.02904709800949425,0.07065685951311028
0.890625,0.01336669921875,-0.95477294921875,0.249664306640625,-0.03418060732673099,-0.01403405999639056,0.08434497488389955
0.9500110000371933,0.0550994873046875,-0.9616851806640625,0.215911865234375,-0.07666495093232904,0.008328237360895793,0.07555121696445791
1.00940000009723,0.03448486328125,-0.9663543701171875,0.236328125,-0.1066851680041383,-0.02806492419947303,0.155881210188954
1.0687570000300184,0.0828857421875,-0.9768218994140625,0.260040283203125,-0.1437904588399943,0.01279782061837578,0.1991149673253003
1.128129000077024,0.1616668701171875,-1.014739990234375,0.33636474609375,-0.3072041538561284,-0.03968908972545088,0.7016566608165608
1.1874970000935718,0.0633392333984375,-1.222457885742188,0.3423919677734375,-0.8446012996943458,0.1585430396984882,1.802425295236756
1.2468680000165477,0.2068328857421875,-1.558303833007812,0.07647705078125,-0.8408915162958654,1.208608282756883,1.723690535505218
1.3062400000635535,-0.238861083984375,-1.135086059570312,0.365264892578125,-0.7332108586762556,0.7948728916076232,1.953210280363735
1.3656150000169873,-0.0421295166015625,-0.206817626953125,0.154510498046875,0.06354888256368879,0.5266233276483019,1.07504249829003
1.424972000066191,0.3378143310546875,-0.254302978515625,-0.005523681640625,0.4741215036023708,0.8653135024402191,-1.240439715686055
1.4843289999989793,0.2072601318359375,-0.6528778076171875,0.07708740234375,1.495568950218992,-0.2090488245074049,-2.98044956971906
1.5437150000361726,0.0697479248046875,-1.136764526367188,0.1595001220703125,1.850178436742967,-1.954724287443445,-3.838260681052418
1.6031030000885949,-0.124755859375,-1.376266479492188,0.3601531982421875,1.058408926753613,-1.384363598896662,-3.766046404933829
1.6624660000670701,-0.6698150634765625,-1.335403442382812,0.260833740234375,1.45770838689799,-0.9942813392850502,-2.516664859571724
1.72183000005316,1.629867553710938,-0.5297088623046875,1.27606201171875,-0.4932760234266567,0.3572753107751442,1.564832976481991
1.7811990000773221,0.133148193359375,-1.151535034179688,0.0054473876953125,-0.2713542771581357,-0.2293695425730365,1.743018693432577
1.8405750000383705,-0.4790496826171875,-0.834991455078125,0.6724395751953125,-0.09198558405133689,-1.046621509452814,1.900278888433974
1.8999489999841899,0.3605804443359375,-0.9028778076171875,0.38336181640625,-0.1147300450250496,0.5912345451708233,0.5050557175602951
1.959320000023581,0.1169586181640625,-0.8656463623046875,0.4345245361328125,-0.2929546441275504,0.3116076907185744,0.9067040857861216
2.0186870000325143,0.0242156982421875,-0.94781494140625,0.3157501220703125,-0.2981664503808355,0.3325907369473087,0.8744931524016132
2.0780769999837503,0.045074462890625,-0.915008544921875,0.33233642578125,-0.3597797474642547,0.3646927470432328,0.8794397078103263
2.1374480000231415,0.1375732421875,-0.93707275390625,0.27978515625,-0.37985518839349,0.3941446455384192,0.8386011977583973
2.1968190000625327,-0.0045623779296875,-0.99908447265625,0.417083740234375,-0.5909447932442227,0.1751798070282132,1.48365609803085
2.256188000086695,0.045867919921875,-1.135025024414062,0.397003173828125,-0.824746368503369,0.2988626006897822,1.696428288058295
2.3155580000020564,0.4088897705078125,-1.720962524414062,0.3223724365234375,-1.374590064012181,1.220628992969174,2.307421890620852
2.3749270000262186,0.7691192626953125,-1.695068359375,0.6090545654296875,-1.732670714700965,1.924671846122446,2.871875687869838
2.434302000096068,-0.30303955078125,-0.6326446533203125,0.2457122802734375,-1.572103938890125,0.3194091548158525,3.667767771226635
2.4936790000647306,0.3087310791015625,-0.1323089599609375,0.109954833984375,0.03640967315912731,0.7346822551785244,-0.1701051535710672
2.553061875049025,-0.1697998046875,-0.1715240478515625,-0.00390625,1.566068683227788,-1.093526434151834,-2.893913878522462
2.612435874994844,-0.152618408203125,-0.6465911865234375,0.1233062744140625,1.904913853995148,-1.448409161003651,-4.359716677237639
2.6717808750690892,-0.144927978515625,-1.23919677734375,0.0936737060546875,2.302173332744524,-0.661870365711322,-5.887116261437476
