accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroRotationX,gyroRotationY,gyroRotationZ
529604.0067781251,0.0813140869140625,-0.979583740234375,0.0458984375,-0.05922817001114424,0.08378651000330993,-0.03719264251961061
529604.0661601251,0.0586395263671875,-1.006454467773438,0.0581512451171875,-0.03378592685318125,0.06273342263790653,-0.006037386191209633
529604.1255401251,0.0701446533203125,-0.9765472412109375,0.0443572998046875,-0.0116055233983473,0.02109543162673566,-0.02155615849531937
529604.184912125,0.081329345703125,-0.9779205322265625,0.0393829345703125,-0.008485363865210468,0.006334328652753468,-0.007535147988270196
529604.2442851251,0.089385986328125,-0.9817047119140625,0.0406036376953125,-0.008435829068934995,0.01692971504963372,-0.01084971828098282
529604.303643125,0.07269287109375,-0.9805145263671875,0.0445098876953125,-0.007349259344182665,0.01769058017306935,-0.0449664097415519
529604.363013125,0.0908050537109375,-0.9815826416015625,0.037261962890625,-0.007355650930798856,0.01665620840568258,-0.04175730062800642
529604.4223861251,0.0939788818359375,-0.9809112548828125,0.044158935546875,-0.00962413154732835,-0.01070644021433655,-0.01267717942099519
529604.4817641251,0.0770263671875,-0.98187255859375,0.0418243408203125,-0.01288171019271328,-0.02219611610526541,0.008766061044104821
529604.5411471251,0.08245849609375,-0.98297119140625,0.034912109375,-0.01826236085910937,-0.03493747770853151,0.007838215720321213
529604.6005301251,0.0831146240234375,-0.9806365966796875,0.04791259765625,-0.02551468113961315,0.007419833113069765,-0.01075277921730393
529604.659913125,0.121795654296875,-0.9893035888671875,0.031280517578125,-0.05202804768800601,0.0308804181039048,-0.009958091948024288
529604.7192881251,0.087921142578125,-0.9888458251953125,0.042572021484375,-0.05235242070877767,-0.02763162789011714,0.1026068031107909
529604.778664125,0.053985595703125,-0.9853515625,0.02716064453125,-0.05879034632793521,-0.03476916592763851,0.1346595447265486
529604.838043125,0.049957275390625,-0.9822998046875,0.0232086181640625,-0.05234549648994346,-0.03004525078605595,0.06959052981264256
529604.897427125,0.0790252685546875,-0.98065185546875,0.0248870849609375,-0.06076907501786409,-0.009891246604663298,0.06296884607826954
529604.956805125,0.098724365234375,-0.9908905029296875,0.021820068359375,-0.06815242282399978,0.01527322885160443,0.1436961829374055
529605.0161791251,0.15582275390625,-1.019622802734375,0.010284423828125,-0.04828790425309873,-0.03341201903613412,0.4149812179071991
529605.075554125,0.1823272705078125,-1.14276123046875,0.0695343017578125,0.03220827022341831,-0.0915794519850998,0.7162443920035787
529605.1349301251,0.2212677001953125,-1.378005981445312,0.039520263671875,-0.3059109228307859,0.07895500315368818,1.269539011652915
529605.194297125,0.037445068359375,-1.258697509765625,0.1129150390625,-0.1864074278678783,0.6375226817613815,1.52138030750404
529605.253681125,-0.0606689453125,-0.7460479736328125,0.039337158203125,0.1412498031600587,0.9938983767202969,1.078450811853114
529605.3130581251,0.492706298828125,-0.5021820068359375,0.008209228515625,0.5484689717541128,1.625089925622233,-0.47174596391002
529605.3724332501,0.295654296875,-0.7229461669921875,0.02490234375,1.030656657666116,0.4156198439366001,-2.417301786668649
529605.4318152501,0.01983642578125,-0.9120025634765625,0.162078857421875,1.062958138527687,-0.5409740374983029,-3.179510741190341
529605.4911952501,-0.0424041748046875,-1.103347778320312,0.2379150390625,0.735175738928516,-0.258728496746179,-3.091110304598469
529605.55055125,-0.0915679931640625,-1.101577758789062,0.2940673828125,0.798025808022168,0.2523246595889745,-2.824914570471817
529605.60993825,0.0228424072265625,-1.033599853515625,0.1152191162109375,0.9568226469725407,0.8641345210256409,-1.938365820447633
529605.6693252501,-0.0195159912109375,-1.106521606445312,-0.0827789306640625,0.5248621792194325,0.3302788468050109,0.8930234272663845
529605.72871225,1.95977783203125,-1.38909912109375,-0.7691192626953125,0.204446615827639,-1.117049337112177,0.5091287561314624
529605.7880532501,0.4014739990234375,-1.043258666992188,0.5784149169921875,0.5166681651774766,-0.1902937788466309,1.865534223588364
529605.8474512501,-0.55010986328125,-0.9010772705078125,0.313262939453125,-0.006548713120504847,0.5375316354732664,0.8403913746431485
529605.90682225,0.430755615234375,-0.9623260498046875,0.358917236328125,0.1094825524131575,1.174042848652636,0.2844847265966624
529605.9662142501,0.09832763671875,-0.89715576171875,0.3561553955078125,-0.1048230857699548,0.463173248361055,0.8081229169790944
529606.02558325,0.0349884033203125,-0.932464599609375,0.32452392578125,-0.1357988450408845,0.2280118630493141,0.9993671780187746
529606.0849622501,0.115570068359375,-0.93048095703125,0.3737640380859375,-0.1550135523058062,0.4257968477262289,0.7690735185474806
529606.14436725,0.026947021484375,-0.9024658203125,0.3139495849609375,-0.1565256951727532,0.3533940198024627,0.9937106238634463
